time,Q_29,Q_24,Q_27,Q_67,Q_41,Q_39,Q_15,Q_62,Q_58,Q_53,Q_52,Q_48,Q_9,Q_56,Q_10,Q_33,Q_18,Q_38,Q_46,Q_14,Q_43,Q_32,Q_60,Q_55,Q_8,Q_74,Q_83,Q_86,Q_92,Q_72,Q_97,Q_88,Q_87,Q_82,Q_102,Q_94,Q_110,Q_111,Q_113,Q_114,Q_115,Q_116,Q_117,Q_118,Q_119,Q_120,Q_121,Q_122,Q_123
3.16973e+08,9.23368,23.4021,21.834,24.3861,19.3895,40.9521,24.1193,10.6761,21.4653,17.2992,8.1571,10.5367,16.97,11.5794,38.4685,10.1613,15.2602,12.5573,25.7613,18.9716,30.9266,9.7494,12.1412,12.0061,35.7621,41.7344,36.8823,54.3535,50.0017,34.7294,63.0115,54.994,100.527,50.9295,116.569,79.6502,142.326,242.919,255.994,273.402,293.474,321.522,404.272,450.958,496.606,590.344,682.507,698.143,749.831
3.16976e+08,9.19926,23.3148,21.7526,24.2952,19.3172,40.7994,24.0295,10.6363,21.3853,17.2347,9.71465,10.4975,16.9067,11.5362,38.3251,10.1235,15.2033,12.5106,25.6653,18.9009,30.8113,9.71308,12.0959,11.9614,35.6288,41.5787,36.7447,54.1508,49.8152,34.5998,62.7765,54.7889,100.152,49.0583,116.134,79.3531,141.794,242.012,255.039,272.381,292.378,320.321,402.761,449.271,494.749,589.673,679.943,695.524,747.017
3.1698e+08,9.16504,23.2281,21.6717,24.2047,19.2453,40.6476,23.9402,10.5967,21.3057,17.1706,8.11186,10.4584,16.8438,11.4933,38.1824,10.0858,15.1467,12.4641,25.5698,18.8305,30.6966,9.67696,12.0509,11.9169,35.4961,41.424,36.608,53.9502,49.6297,34.4711,62.5428,54.585,99.7791,50.5347,115.701,79.0577,141.266,241.11,254.088,271.367,291.288,319.127,401.258,447.595,492.902,585.947,677.4,692.917,744.219
3.16984e+08,9.13101,23.1418,21.5912,24.1148,19.1739,40.4966,23.8514,10.5574,21.2266,17.1069,9.62736,10.4196,16.7813,11.4506,38.0406,10.0484,15.0905,12.4178,25.4748,18.7606,30.5826,9.64105,12.0062,11.8726,35.3642,41.2701,36.472,53.7492,49.4453,34.3431,62.3103,54.3822,99.409,48.7102,115.271,78.7639,140.741,240.214,253.144,270.358,290.205,317.94,399.764,445.927,491.065,585.26,674.864,690.327,741.437
3.16987e+08,9.09717,23.056,21.5112,24.0254,19.1028,40.3464,23.7631,10.5182,21.1479,17.0435,8.06682,10.381,16.7191,11.4081,37.8996,10.0111,15.0345,12.3719,25.3803,18.691,30.4692,9.60533,11.9617,11.8286,35.2331,41.117,36.3402,53.5495,49.2619,34.2158,62.0792,54.1829,99.0396,50.1444,114.843,78.4731,140.218,239.323,252.204,269.355,289.128,316.759,398.278,444.268,489.238,581.598,672.349,687.75,738.67
3.16991e+08,9.06351,22.9706,21.4316,23.9365,19.0322,40.1971,23.6752,10.4793,21.0696,16.9804,9.54134,10.3425,16.6572,11.3659,37.7593,9.97408,14.9789,12.3261,25.2864,18.6219,30.3565,9.56981,11.9174,11.7848,35.1026,40.9648,36.2002,53.3515,49.0795,34.0891,61.8493,53.9804,98.6723,48.3657,114.418,78.1831,139.699,238.435,251.269,268.356,288.056,315.585,396.8,442.619,487.422,580.896,669.843,685.189,735.92
3.16994e+08,9.03004,22.8858,21.3524,23.848,18.9619,40.0486,23.5879,10.4406,20.9918,16.9177,8.02197,10.3043,16.5957,11.3239,37.6198,9.93724,14.9236,12.2807,25.193,18.5531,30.2443,9.53449,11.8734,11.7413,34.9729,40.8135,36.0701,53.1543,48.8982,33.9633,61.6208,53.7793,98.3076,49.7588,113.995,77.891,139.182,237.554,250.34,267.363,286.989,314.417,395.331,440.98,485.615,577.298,667.355,682.641,733.184
3.16998e+08,8.99676,22.8014,21.2737,23.7601,18.892,39.9009,23.501,10.4021,20.9144,16.8554,9.45656,10.2664,16.5345,11.2821,37.4811,9.90061,14.8686,12.2354,25.1001,18.4847,30.1328,9.49936,11.8296,11.698,34.8439,40.663,35.9341,52.9584,48.7178,33.838,61.3934,53.5837,97.9447,48.0247,113.574,77.6053,138.668,236.677,249.416,266.376,285.93,313.255,393.869,439.349,483.819,576.581,664.876,680.107,730.463
3.17002e+08,8.96365,22.7174,21.1955,23.6726,18.8225,39.7541,23.4147,10.3638,20.8374,16.7934,7.97733,10.2286,16.4737,11.2406,37.3432,9.86418,14.8139,12.1905,25.0077,18.4166,30.0219,9.46443,11.7861,11.655,34.7156,40.5133,35.8043,52.7634,48.5384,33.7135,61.1674,53.3832,97.584,49.3777,113.156,77.3196,138.157,235.805,248.496,265.395,284.876,312.101,392.415,437.726,482.033,573.045,662.416,677.587,727.757
3.17005e+08,8.93074,22.634,21.1176,23.5857,18.7534,39.608,23.3287,10.3258,20.7609,16.7317,9.37301,10.191,16.4132,11.1993,37.206,9.82796,14.7595,12.1458,24.9158,18.349,29.9116,9.42969,11.7428,11.6122,34.588,40.3644,35.6708,52.5696,48.36,33.5897,60.9425,53.1903,97.2251,47.6871,112.739,77.0341,137.649,234.938,247.583,264.419,283.828,310.952,390.97,436.113,480.256,572.315,659.964,675.082,725.066
3.17009e+08,8.898,22.551,21.0402,23.4992,18.6846,39.4628,23.2433,10.2879,20.6848,16.6704,7.9329,10.1537,16.353,11.1582,37.0696,9.79193,14.7053,12.1013,24.8245,18.2817,29.8019,9.39513,11.6997,11.5696,34.4612,40.2164,35.5415,52.3768,48.1826,33.4665,60.719,52.9921,96.8684,49.001,112.326,76.7537,137.144,234.075,246.673,263.448,282.785,309.809,389.533,434.509,478.489,568.839,657.532,672.589,722.391
3.17012e+08,8.86544,22.4684,20.9632,23.4132,18.6163,39.3183,23.1583,10.2502,20.6091,16.6094,9.29065,10.1165,16.2932,11.1173,36.9339,9.7561,14.6515,12.057,24.7336,18.2148,29.6928,9.36077,11.6569,11.5272,34.335,40.0691,35.4102,52.1851,48.0062,33.344,60.4966,52.8009,96.5135,47.353,111.914,76.4699,136.641,233.217,245.77,262.482,281.748,308.673,388.103,432.914,476.732,568.094,655.107,670.112,719.729
3.17016e+08,8.83306,22.3863,20.8866,23.3276,18.5483,39.1746,23.0738,10.2128,20.5338,16.5487,7.88867,10.0795,16.2337,11.0767,36.7989,9.72046,14.598,12.013,24.6432,18.1482,29.5843,9.3266,11.6143,11.4851,34.2095,39.9227,35.2818,51.9944,47.8308,33.2222,60.2755,52.6055,96.1606,48.6288,111.505,76.1933,136.141,232.365,244.87,261.522,280.718,307.544,386.682,431.327,474.984,564.678,652.701,667.646,717.083
3.1702e+08,8.80086,22.3047,20.8105,23.2425,18.4806,39.0318,22.9898,10.1756,20.4589,16.4884,9.20947,10.0428,16.1745,11.0363,36.6647,9.68502,14.5448,11.9693,24.5534,18.0821,29.4764,9.29261,11.572,11.4432,34.0847,39.7771,35.1523,51.8048,47.6563,33.1011,60.0555,52.4157,95.8095,47.0222,111.097,75.9124,135.644,231.516,243.976,260.567,279.692,306.42,385.268,429.749,473.247,563.92,650.303,665.196,714.451
3.17023e+08,8.76883,22.2235,20.7347,23.1579,18.4134,38.8897,22.9062,10.1385,20.3844,16.4284,7.84464,10.0062,16.1156,10.9961,36.5313,9.64978,14.4919,11.9258,24.464,18.0162,29.3691,9.2588,11.5298,11.4016,33.9606,39.6323,35.025,51.6162,47.4827,32.9806,59.8368,52.223,95.4605,48.261,110.693,75.6387,135.15,230.673,243.087,259.618,278.672,305.302,383.862,428.18,471.518,560.563,647.923,662.758,711.834
3.17027e+08,8.73698,22.1427,20.6594,23.0737,18.3465,38.7483,22.823,10.1017,20.3103,16.3687,9.12945,9.9699,16.0571,10.9561,36.3985,9.61472,14.4392,11.8825,24.3751,17.9508,29.2624,9.22518,11.4879,11.3602,33.8371,39.4882,34.8971,51.4287,47.3101,32.8608,59.6193,52.0348,95.1133,46.6947,110.29,75.3612,134.658,229.833,242.203,258.673,277.658,304.191,382.463,426.62,469.799,559.793,645.551,660.334,709.23
3.1703e+08,8.7053,22.0624,20.5845,22.99,18.28,38.6078,22.7404,10.0651,20.2367,16.3094,7.80083,9.93375,15.9988,10.9164,36.2665,9.57986,14.3868,11.8394,24.2867,17.8857,29.1562,9.19174,11.4463,11.319,33.7143,39.345,34.771,51.2421,47.1384,32.7416,59.4029,51.8447,94.768,47.8974,109.889,75.09,134.169,228.999,241.323,257.734,276.649,303.086,381.072,425.067,468.09,556.492,643.197,657.923,706.641
3.17034e+08,8.67379,21.9825,20.51,22.9068,18.2138,38.468,22.6581,10.0286,20.1634,16.2503,9.05056,9.89779,15.9409,10.8769,36.1352,9.54518,14.3348,11.7966,24.1987,17.8209,29.0507,9.15849,11.4048,11.2919,33.5922,39.2025,34.6447,51.0566,46.9677,32.6323,59.1877,51.658,94.4246,46.3762,109.491,74.816,133.683,228.169,240.448,256.799,275.646,301.986,379.689,423.524,466.389,555.708,640.851,655.525,704.067
3.17038e+08,8.64245,21.903,20.4359,22.824,18.148,38.3289,22.5763,9.99237,20.0905,16.1916,7.75723,9.86203,15.8833,10.8375,36.0046,9.51069,14.283,11.7541,24.1113,17.7565,28.9457,9.12541,11.3636,11.2307,33.4708,39.0608,34.5198,50.8721,46.7979,32.5085,58.9737,51.4704,94.0831,47.5458,109.095,74.5472,133.199,227.343,239.578,255.87,274.649,300.893,378.313,421.988,464.698,552.468,638.523,653.14,701.506
3.17041e+08,8.61128,21.824,20.3622,22.7417,18.0825,38.1907,22.495,9.95633,20.0181,16.1332,8.97278,9.82646,15.826,10.7984,35.8747,9.47639,14.2315,11.7117,24.0243,17.6924,28.8413,9.09251,11.3226,11.2015,33.35,38.9198,34.395,50.6885,46.629,32.3823,58.7608,51.2854,93.7434,46.0446,108.701,74.2767,132.718,226.522,238.713,254.946,273.656,299.806,376.945,420.461,463.016,551.682,636.205,650.771,698.96
3.17045e+08,8.58028,21.7454,20.2889,22.6598,18.0174,38.0531,22.4141,9.92048,19.946,16.0752,7.71383,9.79108,15.7691,10.7595,35.7455,9.44228,14.1802,11.6696,23.9378,17.6287,28.7374,9.05979,11.2819,11.1529,33.2299,38.7797,34.2713,50.506,46.461,32.2775,58.5491,51.1001,93.4055,47.184,108.309,74.0103,132.24,225.706,237.852,254.027,272.669,298.724,375.584,418.943,461.344,548.481,633.903,648.413,696.429
3.17048e+08,8.54945,21.6672,20.216,22.5783,17.9527,37.9163,22.3336,9.88483,19.8743,16.0174,8.89609,9.75589,15.7124,10.7209,35.617,9.40835,14.1293,11.6277,23.8517,17.5654,28.6341,9.02725,11.2413,11.1187,33.1104,38.6402,34.148,50.3252,46.294,32.1493,58.3386,50.9168,93.0694,45.7334,107.919,73.7432,131.764,224.893,236.996,253.113,271.688,297.648,374.23,417.432,459.68,547.678,631.606,646.067,693.91
3.17052e+08,8.51878,21.5895,20.1434,22.4973,17.8883,37.7803,22.2535,9.84936,19.803,15.9599,7.67066,9.7209,15.656,10.6824,35.4892,9.3746,14.0786,11.586,23.7661,17.5023,28.5313,8.99487,11.201,11.0746,32.9915,38.5016,34.0255,50.1434,46.1278,32.0451,58.1291,50.7337,92.736,46.8277,107.532,73.4793,131.29,224.086,236.145,252.204,270.711,296.579,372.884,415.93,458.025,544.545,629.328,643.732,691.403
3.17056e+08,8.48828,21.5122,20.0713,22.4167,17.8242,37.6449,22.1739,9.81409,19.732,15.9028,8.82048,9.68609,15.6,10.6441,35.3621,9.34103,14.0282,11.5446,23.681,17.4397,28.4291,8.96268,11.1609,11.0379,32.8733,38.3636,33.9036,49.9647,45.9625,31.9207,57.9208,50.5522,92.4023,45.4219,107.146,73.2153,130.82,223.282,235.298,251.299,269.741,295.515,371.545,414.435,456.379,543.723,627.056,641.411,688.91
3.17059e+08,8.45794,21.4352,19.9996,22.3365,17.7605,37.5103,22.0947,9.77901,19.6615,15.8459,7.62769,9.65146,15.5442,10.606,35.2357,9.30764,13.978,11.5033,23.5963,17.3773,28.3275,8.93065,11.121,10.9964,32.7557,38.2264,33.7824,49.7853,45.7981,31.8146,57.7136,50.3712,92.0725,46.4792,106.763,72.954,130.351,222.483,234.455,250.399,268.774,294.456,370.213,412.949,454.742,540.648,624.802,639.102,686.431
3.17063e+08,8.42777,21.3587,19.9282,22.2568,17.6972,37.3764,22.0159,9.74411,19.5913,15.7894,8.74592,9.61703,15.4888,10.5682,35.1099,9.27443,13.9281,11.4623,23.5121,17.3153,28.2264,8.8988,11.0813,10.9586,32.6388,38.09,33.6618,49.6082,45.6346,31.6946,57.5075,50.1916,91.7429,45.1105,106.381,72.693,129.885,221.688,233.618,249.505,267.813,293.403,368.889,411.471,453.115,539.815,622.556,636.806,683.965
3.17066e+08,8.39775,21.2826,19.8572,22.1775,17.6341,37.2433,21.9376,9.7094,19.5215,15.7332,7.58495,9.58277,15.4336,10.5305,34.9849,9.2414,13.8785,11.4215,23.4284,17.2536,28.1258,8.86711,11.0418,10.9185,32.5225,37.9543,33.5419,49.431,45.472,31.5867,57.3025,50.0126,91.4164,46.1367,106.002,72.4343,129.422,220.897,232.784,248.615,266.858,292.356,367.571,410.001,451.495,536.791,620.326,634.522,681.513
3.1707e+08,8.3679,21.2069,19.7866,22.0986,17.5714,37.1108,21.8597,9.67487,19.4521,15.6772,8.6724,9.5487,15.3787,10.4931,34.8604,9.20854,13.8292,11.381,23.345,17.1922,28.0258,8.8356,11.0025,10.8804,32.4067,37.8192,33.4225,49.2556,45.3102,31.4705,57.0987,49.8348,91.0905,44.8009,105.624,72.1763,128.961,220.111,231.956,247.729,265.907,291.314,366.26,408.538,449.884,535.95,618.106,632.256,679.078
3.17074e+08,8.3382,21.1316,19.7164,22.0202,17.5091,36.9791,21.7821,9.64053,19.3831,15.6216,7.54242,9.51481,15.3241,10.4558,34.7367,9.17586,13.7801,11.3406,23.2622,17.1312,27.9263,8.80425,10.9635,10.8413,32.2917,37.685,33.307,49.0811,45.1566,31.368,56.8958,49.6598,90.7672,45.8024,105.249,71.9214,128.503,219.329,231.131,246.849,264.962,290.278,364.957,407.083,448.281,532.973,615.902,629.999,676.661
3.17077e+08,8.30866,21.0567,19.6466,21.9421,17.447,36.848,21.705,9.60637,19.3144,15.5662,8.59989,9.4811,15.2698,10.4187,34.6136,9.14335,13.7313,11.3005,23.1797,17.0705,27.8273,8.77307,10.9246,10.8032,32.1772,37.5514,33.1841,48.9063,44.9884,31.2457,56.6941,49.4823,90.4457,44.4965,104.875,71.6667,128.047,218.551,230.312,245.973,264.022,289.248,363.66,405.636,446.688,532.128,613.703,627.749,674.242
3.17081e+08,8.27928,20.9822,19.5771,21.8645,17.3853,36.7176,21.6283,9.5724,19.246,15.5112,7.5001,9.44757,15.2158,10.3819,34.4911,9.11102,13.6827,11.2605,23.0977,17.0101,27.7289,8.74205,10.886,10.7648,32.0633,37.4185,33.0699,48.7339,44.8304,31.1413,56.4934,49.3055,90.1246,45.4614,104.504,71.4104,127.594,217.776,229.495,245.102,263.086,288.223,362.37,404.197,445.103,529.202,611.521,625.513,671.837
3.17084e+08,8.25005,20.9081,19.508,21.7873,17.3239,36.588,21.552,9.5386,19.1781,15.4564,8.52837,9.41422,15.1621,10.3452,34.3693,9.07885,13.6344,11.2208,23.0162,16.95,27.631,8.71119,10.8475,10.7269,31.95,37.2864,32.9505,48.5613,44.6715,31.0271,56.2938,49.1339,89.8066,44.1936,104.135,71.1594,127.142,217.007,228.684,244.235,262.156,287.203,361.088,402.766,443.526,528.341,609.344,623.289,669.452
3.17088e+08,8.22098,20.8344,19.4392,21.7105,17.2629,36.459,21.4761,9.50498,19.1105,15.4019,7.45801,9.38104,15.1087,10.3087,34.2482,9.04686,13.5864,11.1813,22.935,16.8903,27.5336,8.6805,10.8093,10.689,31.8374,37.1549,32.8364,48.3905,44.5141,30.9206,56.0953,48.9578,89.4893,45.131,103.767,70.9086,126.694,216.241,227.877,243.374,261.23,286.189,359.812,401.342,441.958,525.464,607.184,621.076,667.074
3.17092e+08,8.19206,20.7611,19.3708,21.6341,17.2022,36.3307,21.4006,9.47154,19.0432,15.3478,8.45784,9.34804,15.0555,10.2724,34.1277,9.01503,13.5386,11.142,22.8543,16.8309,27.4367,8.64997,10.7713,10.6515,31.7253,37.0241,32.7192,48.2199,44.3574,30.8098,55.8978,48.7884,89.1745,43.8925,103.401,70.6577,126.247,215.479,227.074,242.516,260.31,285.18,358.542,399.925,440.397,524.598,605.032,618.877,664.712
3.17095e+08,8.16329,20.6882,19.3028,21.5581,17.1417,36.2031,21.3255,9.43827,18.9763,15.2939,7.41614,9.31521,15.0027,10.2497,34.0078,8.98337,13.491,11.1029,22.774,16.7717,27.3403,8.61961,10.7334,10.614,31.6138,36.8941,32.6056,48.0508,44.2015,30.703,55.7013,48.6142,88.8607,44.8046,103.038,70.4115,125.803,214.721,226.276,241.663,259.393,284.177,357.279,398.515,438.845,521.766,602.895,616.695,662.367
3.17099e+08,8.13468,20.6156,19.2351,21.4825,17.0816,36.0761,21.2508,9.40518,18.9098,15.2402,8.38826,9.28255,14.9501,10.194,33.8885,8.95188,13.4437,11.064,22.6942,16.7129,27.2444,8.5894,10.6958,10.5894,31.5029,36.7647,32.4901,47.8821,44.0465,30.6027,55.5059,48.4462,88.5491,43.5997,102.676,70.1619,125.362,213.968,225.481,240.815,258.483,283.178,356.023,397.114,437.301,520.894,600.765,614.516,660.031
3.17102e+08,8.10621,20.5435,19.1678,21.4073,17.0219,35.9498,21.1765,9.37226,18.8436,15.1869,7.37448,9.25007,14.8978,10.1695,33.7699,8.92056,13.3967,11.0253,22.6147,16.6544,27.149,8.55934,10.6584,10.5339,31.3926,36.636,32.3773,47.7147,43.8922,30.4966,55.3115,48.2744,88.2386,44.4918,102.316,69.9189,124.922,213.218,224.691,239.971,257.576,282.185,354.773,395.72,435.766,518.107,598.651,612.342,657.697
3.17106e+08,8.07789,20.4717,19.1009,21.3324,16.9624,35.8242,21.1026,9.33951,18.7778,15.1338,8.31963,9.21775,14.8457,10.1257,33.6519,8.88939,13.3499,10.9868,22.5357,16.5962,27.0542,8.52945,10.6211,10.5073,31.2829,36.5079,32.2634,47.5477,43.7388,30.3735,55.1181,48.1075,87.9303,43.2976,101.958,69.6718,124.485,212.472,223.904,239.131,256.675,281.197,353.531,394.332,434.238,517.242,596.547,610.196,655.388
